entry,at,order
"""bolla @ 7doWhJyjpz"" posts an ante of 0.10",2024-12-20T05:04:59.459Z,173467109945917
"""Choohaz @ _F_FSIXFjE"" posts an ante of 0.10",2024-12-20T05:04:59.459Z,173467109945916
"""OODI @ Ryv57uvBSR"" posts an ante of 0.10",2024-12-20T05:04:59.459Z,173467109945915
"""mcchicken @ zyJxXUb-Pv"" posts an ante of 0.10",2024-12-20T05:04:59.459Z,173467109945914
"""Tstaykoff @ z683dibG8V"" posts an ante of 0.10",2024-12-20T05:04:59.459Z,173467109945913
"""Dan @ W131woZIq-"" posts an ante of 0.10",2024-12-20T05:04:59.459Z,173467109945912
"Player stacks: #1 ""Dan @ W131woZIq-"" (322.91) | #2 ""Tstaykoff @ z683dibG8V"" (159.54) | #3 ""mcchicken @ zyJxXUb-Pv"" (242.95) | #4 ""OODI @ Ryv57uvBSR"" (232.84) | #5 ""Choohaz @ _F_FSIXFjE"" (106.27) | #7 ""bolla @ 7doWhJyjpz"" (70.76) | #8 ""Jh @ p1XQnbxYDk"" (41.85) | #9 ""Andy @ KYUUiBlYsH"" (100.00) | #10 ""TG @ u_S6Wi8Wyf"" (29.83)",2024-12-20T05:04:59.459Z,173467109945902
"-- starting hand #509 (id: pbizr1kz1hg5)  (No Limit Texas Hold'em) (dealer: ""OODI @ Ryv57uvBSR"") --",2024-12-20T05:04:59.459Z,173467109945901
"The player ""Andy @ KYUUiBlYsH"" joined the game with a stack of 100.00.",2024-12-20T05:04:59.459Z,173467109945900
"""OODI @ Ryv57uvBSR"" shows a J♦, K♦.",2024-12-20T05:04:58.127Z,173467109812700
"-- ending hand #508 --",2024-12-20T05:04:55.853Z,173467109585302
"""OODI @ Ryv57uvBSR"" collected 16.30 from pot",2024-12-20T05:04:55.853Z,173467109585301
"Uncalled bet of 6.00 returned to ""OODI @ Ryv57uvBSR""",2024-12-20T05:04:55.853Z,173467109585300
"""Tstaykoff @ z683dibG8V"" folds",2024-12-20T05:04:55.039Z,173467109503900
"""OODI @ Ryv57uvBSR"" bets 6.00",2024-12-20T05:04:53.910Z,173467109391000
"Turn: 3♠, Q♥, 5♦ [2♣]",2024-12-20T05:04:45.157Z,173467108515700
"""Tstaykoff @ z683dibG8V"" checks",2024-12-20T05:04:44.302Z,173467108430200
"The player ""Santi @ DRBgSZRuHN"" canceled the seat request.",2024-12-20T05:04:41.967Z,173467108196700
"""OODI @ Ryv57uvBSR"" checks",2024-12-20T05:04:41.076Z,173467108107600
"Flop:  [3♠, Q♥, 5♦]",2024-12-20T05:04:39.136Z,173467107913600
"""Tstaykoff @ z683dibG8V"" calls 7.50",2024-12-20T05:04:38.286Z,173467107828600
"The admin approved the player ""Andy @ KYUUiBlYsH"" participation with a stack of 100.00.",2024-12-20T05:04:37.921Z,173467107792100
"""Choohaz @ _F_FSIXFjE"" folds",2024-12-20T05:04:33.604Z,173467107360400
"""OODI @ Ryv57uvBSR"" raises to 7.50",2024-12-20T05:04:32.568Z,173467107256800
"""mcchicken @ zyJxXUb-Pv"" folds",2024-12-20T05:04:25.010Z,173467106501000
"The player ""Andy @ KYUUiBlYsH"" requested a seat.",2024-12-20T05:04:12.495Z,173467105249500
"""Tstaykoff @ z683dibG8V"" raises to 2.00",2024-12-20T05:04:12.123Z,173467105212300
"""Dan @ W131woZIq-"" folds",2024-12-20T05:04:06.109Z,173467104610900
"""TG @ u_S6Wi8Wyf"" folds",2024-12-20T05:04:05.151Z,173467104515100
"The player ""Santi @ DRBgSZRuHN"" requested a seat.",2024-12-20T05:04:04.549Z,173467104454900
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T05:04:03.512Z,173467104351200
"""bolla @ 7doWhJyjpz"" folds",2024-12-20T05:04:02.455Z,173467104245500
"""Choohaz @ _F_FSIXFjE"" posts a big blind of 0.50",2024-12-20T05:03:59.761Z,173467103976119
"""OODI @ Ryv57uvBSR"" posts a small blind of 0.25",2024-12-20T05:03:59.761Z,173467103976118
"""TG @ u_S6Wi8Wyf"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976117
"""Jh @ p1XQnbxYDk"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976116
"""bolla @ 7doWhJyjpz"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976115
"""Choohaz @ _F_FSIXFjE"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976114
"""OODI @ Ryv57uvBSR"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976113
"""mcchicken @ zyJxXUb-Pv"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976112
"""Tstaykoff @ z683dibG8V"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976111
"""Dan @ W131woZIq-"" posts an ante of 0.10",2024-12-20T05:03:59.761Z,173467103976110
"Player stacks: #1 ""Dan @ W131woZIq-"" (323.01) | #2 ""Tstaykoff @ z683dibG8V"" (167.14) | #3 ""mcchicken @ zyJxXUb-Pv"" (243.05) | #4 ""OODI @ Ryv57uvBSR"" (224.14) | #5 ""Choohaz @ _F_FSIXFjE"" (106.87) | #7 ""bolla @ 7doWhJyjpz"" (70.86) | #8 ""Jh @ p1XQnbxYDk"" (41.95) | #10 ""TG @ u_S6Wi8Wyf"" (29.93)",2024-12-20T05:03:59.761Z,173467103976101
"-- starting hand #508 (id: yr8pigh77lim)  (No Limit Texas Hold'em) (dealer: ""mcchicken @ zyJxXUb-Pv"") --",2024-12-20T05:03:59.761Z,173467103976100
"""mcchicken @ zyJxXUb-Pv"" collected 14.00 from the 7-2 bounty",2024-12-20T05:03:56.845Z,173467103684507
"""Jh @ p1XQnbxYDk"" paid 2.00 for the 7-2 bounty to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:56.845Z,173467103684506
"""bolla @ 7doWhJyjpz"" paid 2.00 for the 7-2 bounty to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:56.845Z,173467103684505
"""OODI @ Ryv57uvBSR"" paid 2.00 for the 7-2 bounty to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:56.845Z,173467103684504
"""Tstaykoff @ z683dibG8V"" paid 2.00 for the 7-2 bounty to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:56.845Z,173467103684503
"""Dan @ W131woZIq-"" paid 2.00 for the 7-2 bounty to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:56.845Z,173467103684502
"""TG @ u_S6Wi8Wyf"" paid 2.00 for the 7-2 bounty to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:56.845Z,173467103684501
"""Choohaz @ _F_FSIXFjE"" paid 2.00 for the 7-2 bounty to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:56.845Z,173467103684500
"""mcchicken @ zyJxXUb-Pv"" shows a 7♥, 2♦.",2024-12-20T05:03:54.164Z,173467103416400
"-- ending hand #507 --",2024-12-20T05:03:53.205Z,173467103320502
"""mcchicken @ zyJxXUb-Pv"" collected 22.80 from pot",2024-12-20T05:03:53.205Z,173467103320501
"Uncalled bet of 11.40 returned to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:03:53.205Z,173467103320500
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T05:03:52.391Z,173467103239100
"""mcchicken @ zyJxXUb-Pv"" bets 11.40",2024-12-20T05:03:50.022Z,173467103002200
"Turn: 5♣, K♥, 6♥ [Q♠]",2024-12-20T05:03:45.199Z,173467102519900
"""Jh @ p1XQnbxYDk"" calls 3.75",2024-12-20T05:03:44.344Z,173467102434400
"""mcchicken @ zyJxXUb-Pv"" bets 3.75",2024-12-20T05:03:41.330Z,173467102133000
"Flop:  [5♣, K♥, 6♥]",2024-12-20T05:03:35.113Z,173467101511300
"""Jh @ p1XQnbxYDk"" calls 7.00",2024-12-20T05:03:34.303Z,173467101430300
"""OODI @ Ryv57uvBSR"" folds",2024-12-20T05:03:31.384Z,173467101138400
"""mcchicken @ zyJxXUb-Pv"" raises to 7.00",2024-12-20T05:03:29.414Z,173467100941400
"""Tstaykoff @ z683dibG8V"" folds",2024-12-20T05:03:24.645Z,173467100464500
"""Dan @ W131woZIq-"" folds",2024-12-20T05:03:23.626Z,173467100362600
"""TG @ u_S6Wi8Wyf"" folds",2024-12-20T05:03:22.616Z,173467100261600
"""Jh @ p1XQnbxYDk"" raises to 1.50",2024-12-20T05:03:07.573Z,173467098757300
"""bolla @ 7doWhJyjpz"" folds",2024-12-20T05:03:03.190Z,173467098319000
"""Choohaz @ _F_FSIXFjE"" folds",2024-12-20T05:03:01.256Z,173467098125600
"""OODI @ Ryv57uvBSR"" posts a big blind of 0.50",2024-12-20T05:02:58.092Z,173467097809219
"""mcchicken @ zyJxXUb-Pv"" posts a small blind of 0.25",2024-12-20T05:02:58.092Z,173467097809218
"""TG @ u_S6Wi8Wyf"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809217
"""Jh @ p1XQnbxYDk"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809216
"""bolla @ 7doWhJyjpz"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809215
"""Choohaz @ _F_FSIXFjE"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809214
"""OODI @ Ryv57uvBSR"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809213
"""mcchicken @ zyJxXUb-Pv"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809212
"""Tstaykoff @ z683dibG8V"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809211
"""Dan @ W131woZIq-"" posts an ante of 0.10",2024-12-20T05:02:58.092Z,173467097809210
"Player stacks: #1 ""Dan @ W131woZIq-"" (325.11) | #2 ""Tstaykoff @ z683dibG8V"" (169.24) | #3 ""mcchicken @ zyJxXUb-Pv"" (217.10) | #4 ""OODI @ Ryv57uvBSR"" (226.74) | #5 ""Choohaz @ _F_FSIXFjE"" (108.97) | #7 ""bolla @ 7doWhJyjpz"" (72.96) | #8 ""Jh @ p1XQnbxYDk"" (54.80) | #10 ""TG @ u_S6Wi8Wyf"" (32.03)",2024-12-20T05:02:58.092Z,173467097809201
"-- starting hand #507 (id: pbx8zvqvjdrx)  (No Limit Texas Hold'em) (dealer: ""Tstaykoff @ z683dibG8V"") --",2024-12-20T05:02:58.092Z,173467097809200
"-- ending hand #506 --",2024-12-20T05:02:52.027Z,173467097202703
"""Tstaykoff @ z683dibG8V"" shows a 10♥, 10♦.",2024-12-20T05:02:52.027Z,173467097202702
"""Choohaz @ _F_FSIXFjE"" collected 32.02 from pot with Pair, K's (combination: K♦, K♠, A♦, Q♠, 7♥)",2024-12-20T05:02:52.027Z,173467097202701
"""Choohaz @ _F_FSIXFjE"" shows a K♦, Q♠.",2024-12-20T05:02:52.027Z,173467097202700
"""Choohaz @ _F_FSIXFjE"" checks",2024-12-20T05:02:51.207Z,173467097120700
"""Tstaykoff @ z683dibG8V"" checks",2024-12-20T05:02:38.337Z,173467095833700
"River: K♠, 4♦, 7♥, A♦ [6♠]",2024-12-20T05:02:36.454Z,173467095645400
"""Choohaz @ _F_FSIXFjE"" checks",2024-12-20T05:02:35.608Z,173467095560800
"""Tstaykoff @ z683dibG8V"" checks",2024-12-20T05:02:34.543Z,173467095454300
"Turn: K♠, 4♦, 7♥ [A♦]",2024-12-20T05:02:33.560Z,173467095356000
"""Tstaykoff @ z683dibG8V"" calls 9.00",2024-12-20T05:02:32.718Z,173467095271800
"""Choohaz @ _F_FSIXFjE"" raises to 9.00",2024-12-20T05:02:30.650Z,173467095065000
"""Tstaykoff @ z683dibG8V"" bets 4.50",2024-12-20T05:02:25.926Z,173467094592600
"Flop:  [K♠, 4♦, 7♥]",2024-12-20T05:02:21.431Z,173467094143100
"""Choohaz @ _F_FSIXFjE"" calls 6.36",2024-12-20T05:02:20.563Z,173467094056300
"""mcchicken @ zyJxXUb-Pv"" folds",2024-12-20T05:02:17.906Z,173467093790600
"""Tstaykoff @ z683dibG8V"" raises to 6.36",2024-12-20T05:02:16.618Z,173467093661800
"""Dan @ W131woZIq-"" folds",2024-12-20T05:02:13.923Z,173467093392300
"""TG @ u_S6Wi8Wyf"" folds",2024-12-20T05:02:12.991Z,173467093299100
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T05:02:12.094Z,173467093209400
"""bolla @ 7doWhJyjpz"" folds",2024-12-20T05:02:11.064Z,173467093106400
"""Choohaz @ _F_FSIXFjE"" raises to 1.52",2024-12-20T05:02:10.145Z,173467093014500
"""OODI @ Ryv57uvBSR"" folds",2024-12-20T05:02:05.449Z,173467092544900
"""mcchicken @ zyJxXUb-Pv"" posts a big blind of 0.50",2024-12-20T05:01:54.362Z,173467091436219
"""Tstaykoff @ z683dibG8V"" posts a small blind of 0.25",2024-12-20T05:01:54.362Z,173467091436218
"""TG @ u_S6Wi8Wyf"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436217
"""Jh @ p1XQnbxYDk"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436216
"""bolla @ 7doWhJyjpz"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436215
"""Choohaz @ _F_FSIXFjE"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436214
"""OODI @ Ryv57uvBSR"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436213
"""mcchicken @ zyJxXUb-Pv"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436212
"""Tstaykoff @ z683dibG8V"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436211
"""Dan @ W131woZIq-"" posts an ante of 0.10",2024-12-20T05:01:54.362Z,173467091436210
"Player stacks: #1 ""Dan @ W131woZIq-"" (325.21) | #2 ""Tstaykoff @ z683dibG8V"" (184.70) | #3 ""mcchicken @ zyJxXUb-Pv"" (217.70) | #4 ""OODI @ Ryv57uvBSR"" (226.84) | #5 ""Choohaz @ _F_FSIXFjE"" (92.41) | #7 ""bolla @ 7doWhJyjpz"" (73.06) | #8 ""Jh @ p1XQnbxYDk"" (54.90) | #10 ""TG @ u_S6Wi8Wyf"" (32.13)",2024-12-20T05:01:54.362Z,173467091436201
"-- starting hand #506 (id: inwofusfjv1u)  (No Limit Texas Hold'em) (dealer: ""Dan @ W131woZIq-"") --",2024-12-20T05:01:54.362Z,173467091436200
"-- ending hand #505 --",2024-12-20T05:01:48.301Z,173467090830106
"""TG @ u_S6Wi8Wyf"" collected 1.87 from pot with Straight, 7 High (combination: 7♦, 6♥, 5♦, 4♣, 3♦)",2024-12-20T05:01:48.301Z,173467090830105
"""TG @ u_S6Wi8Wyf"" shows a A♥, 10♠.",2024-12-20T05:01:48.301Z,173467090830104
"""Choohaz @ _F_FSIXFjE"" collected 1.87 from pot with Straight, 7 High (combination: 7♣, 6♥, 5♦, 4♣, 3♦)",2024-12-20T05:01:48.301Z,173467090830103
"""Choohaz @ _F_FSIXFjE"" shows a A♣, 7♣.",2024-12-20T05:01:48.301Z,173467090830102
"""Tstaykoff @ z683dibG8V"" collected 1.87 from pot with Straight, 7 High (combination: 7♦, 6♥, 5♦, 4♣, 3♦)",2024-12-20T05:01:48.301Z,173467090830101
"""Tstaykoff @ z683dibG8V"" shows a 10♥, K♦.",2024-12-20T05:01:48.301Z,173467090830100
"""TG @ u_S6Wi8Wyf"" checks",2024-12-20T05:01:47.486Z,173467090748600
"""Choohaz @ _F_FSIXFjE"" checks",2024-12-20T05:01:46.590Z,173467090659000
"""Tstaykoff @ z683dibG8V"" checks",2024-12-20T05:01:45.326Z,173467090532600
"River: 7♦, 5♦, 3♦, 6♥ [4♣]",2024-12-20T05:01:42.287Z,173467090228700
"""TG @ u_S6Wi8Wyf"" checks",2024-12-20T05:01:41.458Z,173467090145800
"""Choohaz @ _F_FSIXFjE"" checks",2024-12-20T05:01:37.072Z,173467089707200
"""Tstaykoff @ z683dibG8V"" checks",2024-12-20T05:01:35.901Z,173467089590100
"Turn: 7♦, 5♦, 3♦ [6♥]",2024-12-20T05:01:34.821Z,173467089482100
"""TG @ u_S6Wi8Wyf"" checks",2024-12-20T05:01:33.968Z,173467089396800
"""Choohaz @ _F_FSIXFjE"" checks",2024-12-20T05:01:31.694Z,173467089169400
"""Tstaykoff @ z683dibG8V"" checks",2024-12-20T05:01:29.101Z,173467088910100
"Flop:  [7♦, 5♦, 3♦]",2024-12-20T05:01:28.407Z,173467088840700
"""Tstaykoff @ z683dibG8V"" calls 1.52",2024-12-20T05:01:27.551Z,173467088755100
"""Dan @ W131woZIq-"" folds",2024-12-20T05:01:26.236Z,173467088623600
"""TG @ u_S6Wi8Wyf"" calls 1.52",2024-12-20T05:01:25.313Z,173467088531300
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T05:01:22.938Z,173467088293800
"""bolla @ 7doWhJyjpz"" folds",2024-12-20T05:01:21.835Z,173467088183500
"""Choohaz @ _F_FSIXFjE"" raises to 1.52",2024-12-20T05:01:20.982Z,173467088098200
"""OODI @ Ryv57uvBSR"" folds",2024-12-20T05:01:10.127Z,173467087012700
"""mcchicken @ zyJxXUb-Pv"" folds",2024-12-20T05:01:08.994Z,173467086899400
"""Tstaykoff @ z683dibG8V"" posts a big blind of 0.50",2024-12-20T05:01:05.871Z,173467086587119
"""Dan @ W131woZIq-"" posts a small blind of 0.25",2024-12-20T05:01:05.871Z,173467086587118
"""TG @ u_S6Wi8Wyf"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587117
"""Jh @ p1XQnbxYDk"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587116
"""bolla @ 7doWhJyjpz"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587115
"""Choohaz @ _F_FSIXFjE"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587114
"""OODI @ Ryv57uvBSR"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587113
"""mcchicken @ zyJxXUb-Pv"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587112
"""Tstaykoff @ z683dibG8V"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587111
"""Dan @ W131woZIq-"" posts an ante of 0.10",2024-12-20T05:01:05.871Z,173467086587110
"Player stacks: #1 ""Dan @ W131woZIq-"" (325.56) | #2 ""Tstaykoff @ z683dibG8V"" (184.45) | #3 ""mcchicken @ zyJxXUb-Pv"" (217.80) | #4 ""OODI @ Ryv57uvBSR"" (226.94) | #5 ""Choohaz @ _F_FSIXFjE"" (92.16) | #7 ""bolla @ 7doWhJyjpz"" (73.16) | #8 ""Jh @ p1XQnbxYDk"" (55.00) | #10 ""TG @ u_S6Wi8Wyf"" (31.88)",2024-12-20T05:01:05.871Z,173467086587101
"-- starting hand #505 (id: ml97jttewgya)  (No Limit Texas Hold'em) (dealer: ""TG @ u_S6Wi8Wyf"") --",2024-12-20T05:01:05.871Z,173467086587100
"-- ending hand #504 --",2024-12-20T05:01:02.870Z,173467086287002
"""mcchicken @ zyJxXUb-Pv"" collected 10.05 from pot",2024-12-20T05:01:02.870Z,173467086287001
"Uncalled bet of 10.05 returned to ""mcchicken @ zyJxXUb-Pv""",2024-12-20T05:01:02.870Z,173467086287000
"""Dan @ W131woZIq-"" folds",2024-12-20T05:01:01.961Z,173467086196100
"""OODI @ Ryv57uvBSR"" folds",2024-12-20T05:00:58.758Z,173467085875800
"""mcchicken @ zyJxXUb-Pv"" raises to 13.05",2024-12-20T05:00:54.318Z,173467085431800
"""Dan @ W131woZIq-"" calls 3.00",2024-12-20T05:00:48.566Z,173467084856600
"""TG @ u_S6Wi8Wyf"" folds",2024-12-20T05:00:46.095Z,173467084609500
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T05:00:45.191Z,173467084519100
"""bolla @ 7doWhJyjpz"" folds",2024-12-20T05:00:44.066Z,173467084406600
"""Choohaz @ _F_FSIXFjE"" folds",2024-12-20T05:00:34.687Z,173467083468700
"""OODI @ Ryv57uvBSR"" raises to 3.00",2024-12-20T05:00:33.699Z,173467083369900
"""mcchicken @ zyJxXUb-Pv"" raises to 1.00",2024-12-20T05:00:27.702Z,173467082770200
"""Tstaykoff @ z683dibG8V"" folds",2024-12-20T05:00:25.595Z,173467082559500
"""Dan @ W131woZIq-"" posts a big blind of 0.50",2024-12-20T05:00:24.508Z,173467082450819
"""TG @ u_S6Wi8Wyf"" posts a small blind of 0.25",2024-12-20T05:00:24.508Z,173467082450818
"""TG @ u_S6Wi8Wyf"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450817
"""Jh @ p1XQnbxYDk"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450816
"""bolla @ 7doWhJyjpz"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450815
"""Choohaz @ _F_FSIXFjE"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450814
"""OODI @ Ryv57uvBSR"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450813
"""mcchicken @ zyJxXUb-Pv"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450812
"""Tstaykoff @ z683dibG8V"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450811
"""Dan @ W131woZIq-"" posts an ante of 0.10",2024-12-20T05:00:24.508Z,173467082450810
"Player stacks: #1 ""Dan @ W131woZIq-"" (328.66) | #2 ""Tstaykoff @ z683dibG8V"" (184.55) | #3 ""mcchicken @ zyJxXUb-Pv"" (210.85) | #4 ""OODI @ Ryv57uvBSR"" (230.04) | #5 ""Choohaz @ _F_FSIXFjE"" (92.26) | #7 ""bolla @ 7doWhJyjpz"" (73.26) | #8 ""Jh @ p1XQnbxYDk"" (55.10) | #10 ""TG @ u_S6Wi8Wyf"" (32.23)",2024-12-20T05:00:24.508Z,173467082450801
"-- starting hand #504 (id: fchlrq3xssza)  (No Limit Texas Hold'em) (dealer: ""Jh @ p1XQnbxYDk"") --",2024-12-20T05:00:24.508Z,173467082450800
"-- ending hand #503 --",2024-12-20T05:00:21.525Z,173467082152502
"""Dan @ W131woZIq-"" collected 39.55 from pot",2024-12-20T05:00:21.525Z,173467082152501
"Uncalled bet of 32.23 returned to ""Dan @ W131woZIq-""",2024-12-20T05:00:21.525Z,173467082152500
"""TG @ u_S6Wi8Wyf"" folds",2024-12-20T05:00:20.722Z,173467082072200
"""Dan @ W131woZIq-"" bets 32.23",2024-12-20T05:00:12.837Z,173467081283700
"""TG @ u_S6Wi8Wyf"" checks",2024-12-20T05:00:09.590Z,173467080959000
"River: J♠, 2♦, 6♦, A♦ [Q♦]",2024-12-20T04:59:59.647Z,173467079964700
"""bolla @ 7doWhJyjpz"" folds",2024-12-20T04:59:58.838Z,173467079883800
"""Dan @ W131woZIq-"" calls 14.25",2024-12-20T04:59:56.253Z,173467079625300
"""TG @ u_S6Wi8Wyf"" raises to 14.25",2024-12-20T04:59:46.757Z,173467078675700
"""bolla @ 7doWhJyjpz"" calls 2.50",2024-12-20T04:59:29.984Z,173467076998400
"""Dan @ W131woZIq-"" bets 2.50",2024-12-20T04:59:28.235Z,173467076823500
"""TG @ u_S6Wi8Wyf"" checks",2024-12-20T04:59:24.076Z,173467076407600
"Turn: J♠, 2♦, 6♦ [A♦]",2024-12-20T04:59:23.546Z,173467076354600
"""TG @ u_S6Wi8Wyf"" calls 1.50",2024-12-20T04:59:22.730Z,173467076273000
"""bolla @ 7doWhJyjpz"" calls 1.50",2024-12-20T04:59:18.803Z,173467075880300
"""Dan @ W131woZIq-"" bets 1.50",2024-12-20T04:59:16.795Z,173467075679500
"""TG @ u_S6Wi8Wyf"" checks",2024-12-20T04:59:13.221Z,173467075322100
"Flop:  [J♠, 2♦, 6♦]",2024-12-20T04:59:12.848Z,173467075284800
"""TG @ u_S6Wi8Wyf"" calls 1.00",2024-12-20T04:59:11.989Z,173467075198900
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T04:59:06.484Z,173467074648400
"""bolla @ 7doWhJyjpz"" calls 1.00",2024-12-20T04:59:05.410Z,173467074541000
"""Choohaz @ _F_FSIXFjE"" folds",2024-12-20T04:59:01.146Z,173467074114600
"""OODI @ Ryv57uvBSR"" folds",2024-12-20T04:59:00.167Z,173467074016700
"""mcchicken @ zyJxXUb-Pv"" folds",2024-12-20T04:58:59.199Z,173467073919900
"""Tstaykoff @ z683dibG8V"" folds",2024-12-20T04:58:57.988Z,173467073798800
"""Dan @ W131woZIq-"" raises to 1.00",2024-12-20T04:58:57.021Z,173467073702100
"""TG @ u_S6Wi8Wyf"" posts a big blind of 0.50",2024-12-20T04:58:55.152Z,173467073515219
"""Jh @ p1XQnbxYDk"" posts a small blind of 0.25",2024-12-20T04:58:55.152Z,173467073515218
"""TG @ u_S6Wi8Wyf"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515217
"""Jh @ p1XQnbxYDk"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515216
"""bolla @ 7doWhJyjpz"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515215
"""Choohaz @ _F_FSIXFjE"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515214
"""OODI @ Ryv57uvBSR"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515213
"""mcchicken @ zyJxXUb-Pv"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515212
"""Tstaykoff @ z683dibG8V"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515211
"""Dan @ W131woZIq-"" posts an ante of 0.10",2024-12-20T04:58:55.152Z,173467073515210
"Player stacks: #1 ""Dan @ W131woZIq-"" (305.96) | #2 ""Tstaykoff @ z683dibG8V"" (184.65) | #3 ""mcchicken @ zyJxXUb-Pv"" (210.95) | #4 ""OODI @ Ryv57uvBSR"" (230.14) | #5 ""Choohaz @ _F_FSIXFjE"" (92.36) | #7 ""bolla @ 7doWhJyjpz"" (78.36) | #8 ""Jh @ p1XQnbxYDk"" (55.45) | #10 ""TG @ u_S6Wi8Wyf"" (49.08)",2024-12-20T04:58:55.152Z,173467073515201
"-- starting hand #503 (id: f8vn9a2mh5ut)  (No Limit Texas Hold'em) (dealer: ""bolla @ 7doWhJyjpz"") --",2024-12-20T04:58:55.152Z,173467073515200
"-- ending hand #502 --",2024-12-20T04:58:52.211Z,173467073221102
"""Dan @ W131woZIq-"" collected 8.09 from pot",2024-12-20T04:58:52.211Z,173467073221101
"Uncalled bet of 4.04 returned to ""Dan @ W131woZIq-""",2024-12-20T04:58:52.211Z,173467073221100
"""Choohaz @ _F_FSIXFjE"" folds",2024-12-20T04:58:51.390Z,173467073139000
"""Dan @ W131woZIq-"" bets 4.04",2024-12-20T04:58:49.376Z,173467072937600
"Turn: K♣, 2♣, 4♠ [10♣]",2024-12-20T04:58:42.929Z,173467072292900
"""Choohaz @ _F_FSIXFjE"" calls 2.02",2024-12-20T04:58:42.111Z,173467072211100
"""Dan @ W131woZIq-"" bets 2.02",2024-12-20T04:58:40.399Z,173467072039900
"Flop:  [K♣, 2♣, 4♠]",2024-12-20T04:58:36.226Z,173467071622600
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T04:58:35.398Z,173467071539800
"""bolla @ 7doWhJyjpz"" folds",2024-12-20T04:58:34.332Z,173467071433200
"""Choohaz @ _F_FSIXFjE"" calls 1.25",2024-12-20T04:58:32.442Z,173467071244200
"""OODI @ Ryv57uvBSR"" folds",2024-12-20T04:58:30.118Z,173467071011800
"""mcchicken @ zyJxXUb-Pv"" folds",2024-12-20T04:58:29.170Z,173467070917000
"""Tstaykoff @ z683dibG8V"" folds",2024-12-20T04:58:27.988Z,173467070798800
