entry,at,order
"""Carti @ 19NYx-RKeG"" shows a J♥.",2024-11-09T20:35:29.344Z,173118452934400
"""av @ _6mwhNBEUD"" shows a A♣, 8♣.",2024-11-09T20:35:28.121Z,173118452812100
"-- ending hand #129 --",2024-11-09T20:35:27.353Z,173118452735302
"""Bowsers @ FoQSktNbW5"" collected 63.49 from pot",2024-11-09T20:35:27.353Z,173118452735301
"Uncalled bet of 48.51 returned to ""Bowsers @ FoQSktNbW5""",2024-11-09T20:35:27.353Z,173118452735300
"""Carti @ 19NYx-RKeG"" folds",2024-11-09T20:35:26.534Z,173118452653400
"""Bowsers @ FoQSktNbW5"" bets 48.51",2024-11-09T20:35:11.292Z,173118451129200
"""Carti @ 19NYx-RKeG"" checks",2024-11-09T20:35:03.792Z,173118450379200
"River: 6♠, Q♦, J♣, 7♣ [2♣]",2024-11-09T20:35:00.635Z,173118450063500
"""Carti @ 19NYx-RKeG"" calls 16.00",2024-11-09T20:34:59.764Z,173118449976400
"""Bowsers @ FoQSktNbW5"" bets 16.00",2024-11-09T20:34:58.391Z,173118449839100
"""Carti @ 19NYx-RKeG"" checks",2024-11-09T20:34:51.762Z,173118449176200
"Turn: 6♠, Q♦, J♣ [7♣]",2024-11-09T20:34:48.386Z,173118448838600
"""av @ _6mwhNBEUD"" folds",2024-11-09T20:34:47.533Z,173118448753300
"""Bowsers @ FoQSktNbW5"" calls 7.87",2024-11-09T20:34:44.871Z,173118448487100
"""Carti @ 19NYx-RKeG"" bets 7.87",2024-11-09T20:34:42.000Z,173118448200000
"""av @ _6mwhNBEUD"" checks",2024-11-09T20:34:36.956Z,173118447695600
"Flop:  [6♠, Q♦, J♣]",2024-11-09T20:34:30.855Z,173118447085500
"""av @ _6mwhNBEUD"" calls 5.00",2024-11-09T20:34:29.965Z,173118446996500
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T20:34:25.255Z,173118446525500
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T20:34:24.335Z,173118446433500
"""Zhuu @ i0PavpB081"" folds",2024-11-09T20:34:23.415Z,173118446341500
"""Bowsers @ FoQSktNbW5"" calls 5.00",2024-11-09T20:34:20.520Z,173118446052000
"""Reggie @ _AJRz_8XAw"" folds",2024-11-09T20:34:17.559Z,173118445755900
"""Carti @ 19NYx-RKeG"" raises to 5.00",2024-11-09T20:34:15.326Z,173118445532600
"""av @ _6mwhNBEUD"" raises to 1.75",2024-11-09T20:34:09.314Z,173118444931400
"""Ty @ 8bvVQ3MsC9"" posts a big blind of 0.50",2024-11-09T20:34:03.973Z,173118444397310
"""dEdwards @ 8-rydf_6lZ"" posts a small blind of 0.25",2024-11-09T20:34:03.973Z,173118444397309
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (129.83) | #3 ""Ty @ 8bvVQ3MsC9"" (241.94) | #4 ""av @ _6mwhNBEUD"" (117.37) | #5 ""Carti @ 19NYx-RKeG"" (77.38) | #6 ""Reggie @ _AJRz_8XAw"" (62.25) | #7 ""Bowsers @ FoQSktNbW5"" (141.64) | #9 ""Zhuu @ i0PavpB081"" (245.25)",2024-11-09T20:34:03.973Z,173118444397301
"-- starting hand #129 (id: m85gcsgcq1wd)  (No Limit Texas Hold'em) (dealer: ""Zhuu @ i0PavpB081"") --",2024-11-09T20:34:03.973Z,173118444397300
"-- ending hand #128 --",2024-11-09T20:34:01.064Z,173118444106402
"""Carti @ 19NYx-RKeG"" collected 27.75 from pot",2024-11-09T20:34:01.064Z,173118444106401
"Uncalled bet of 20.81 returned to ""Carti @ 19NYx-RKeG""",2024-11-09T20:34:01.064Z,173118444106400
"""Bowsers @ FoQSktNbW5"" folds",2024-11-09T20:34:00.253Z,173118444025300
"""Carti @ 19NYx-RKeG"" bets 20.81",2024-11-09T20:33:58.375Z,173118443837500
"Flop:  [4♦, K♥, K♠]",2024-11-09T20:33:49.926Z,173118442992600
"""Bowsers @ FoQSktNbW5"" calls 13.25",2024-11-09T20:33:49.120Z,173118442912000
"""Carti @ 19NYx-RKeG"" raises to 13.25",2024-11-09T20:33:44.084Z,173118442408400
"""av @ _6mwhNBEUD"" folds",2024-11-09T20:33:41.362Z,173118442136200
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T20:33:40.470Z,173118442047000
"""Zhuu @ i0PavpB081"" folds",2024-11-09T20:33:39.570Z,173118441957000
"""Bowsers @ FoQSktNbW5"" raises to 4.00",2024-11-09T20:33:18.694Z,173118439869400
"""Reggie @ _AJRz_8XAw"" folds",2024-11-09T20:33:15.014Z,173118439501400
"""Carti @ 19NYx-RKeG"" raises to 1.50",2024-11-09T20:33:14.096Z,173118439409600
"""av @ _6mwhNBEUD"" calls 0.50",2024-11-09T20:33:07.550Z,173118438755000
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T20:33:06.154Z,173118438615400
"""dEdwards @ 8-rydf_6lZ"" posts a big blind of 0.50",2024-11-09T20:33:01.675Z,173118438167512
"""Zhuu @ i0PavpB081"" posts a small blind of 0.25",2024-11-09T20:33:01.675Z,173118438167511
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (130.33) | #3 ""Ty @ 8bvVQ3MsC9"" (241.94) | #4 ""av @ _6mwhNBEUD"" (117.87) | #5 ""Carti @ 19NYx-RKeG"" (62.88) | #6 ""Reggie @ _AJRz_8XAw"" (62.25) | #7 ""Bowsers @ FoQSktNbW5"" (154.89) | #9 ""Zhuu @ i0PavpB081"" (245.50)",2024-11-09T20:33:01.675Z,173118438167503
"-- starting hand #128 (id: xbdedvupb23p)  (No Limit Texas Hold'em) (dealer: ""Bowsers @ FoQSktNbW5"") --",2024-11-09T20:33:01.675Z,173118438167502
"The player ""empire @ aBq5jK_dtq"" quits the game with a stack of 114.44.",2024-11-09T20:33:01.675Z,173118438167501
"The player ""empire @ aBq5jK_dtq"" stand up with the stack of 114.44.",2024-11-09T20:33:01.675Z,173118438167500
"-- ending hand #127 --",2024-11-09T20:32:58.654Z,173118437865403
"""Bowsers @ FoQSktNbW5"" shows a 5♠, 8♠.",2024-11-09T20:32:58.654Z,173118437865402
"""av @ _6mwhNBEUD"" collected 1.50 from pot with Pair, J's (combination: J♦, J♣, K♦, Q♠, 7♠)",2024-11-09T20:32:58.654Z,173118437865401
"""av @ _6mwhNBEUD"" shows a 7♠, J♦.",2024-11-09T20:32:58.654Z,173118437865400
"""av @ _6mwhNBEUD"" checks",2024-11-09T20:32:57.846Z,173118437784600
"""Zhuu @ i0PavpB081"" checks",2024-11-09T20:32:56.591Z,173118437659100
"""Bowsers @ FoQSktNbW5"" checks",2024-11-09T20:32:55.350Z,173118437535000
"River: J♣, Q♠, 2♥, K♦ [5♦]",2024-11-09T20:32:54.056Z,173118437405600
"""av @ _6mwhNBEUD"" checks",2024-11-09T20:32:53.248Z,173118437324800
"""Zhuu @ i0PavpB081"" checks",2024-11-09T20:32:50.126Z,173118437012600
"""Bowsers @ FoQSktNbW5"" checks",2024-11-09T20:32:49.134Z,173118436913400
"Turn: J♣, Q♠, 2♥ [K♦]",2024-11-09T20:32:47.458Z,173118436745800
"""av @ _6mwhNBEUD"" checks",2024-11-09T20:32:46.639Z,173118436663900
"""Zhuu @ i0PavpB081"" checks",2024-11-09T20:32:41.713Z,173118436171300
"""Bowsers @ FoQSktNbW5"" checks",2024-11-09T20:32:40.234Z,173118436023400
"Flop:  [J♣, Q♠, 2♥]",2024-11-09T20:32:38.284Z,173118435828400
"""Zhuu @ i0PavpB081"" checks",2024-11-09T20:32:37.439Z,173118435743900
"""Bowsers @ FoQSktNbW5"" calls 0.50",2024-11-09T20:32:27.152Z,173118434715200
"""Reggie @ _AJRz_8XAw"" folds",2024-11-09T20:32:25.130Z,173118434513000
"""Carti @ 19NYx-RKeG"" folds",2024-11-09T20:32:24.073Z,173118434407300
"""av @ _6mwhNBEUD"" calls 0.50",2024-11-09T20:32:03.195Z,173118432319500
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T20:32:01.494Z,173118432149400
"""dEdwards @ 8-rydf_6lZ"" folds",2024-11-09T20:31:58.369Z,173118431836900
"""empire @ aBq5jK_dtq"" folds",2024-11-09T20:31:56.511Z,173118431651100
"""Zhuu @ i0PavpB081"" posts a big blind of 0.50",2024-11-09T20:31:55.024Z,173118431502413
"""Bowsers @ FoQSktNbW5"" posts a small blind of 0.25",2024-11-09T20:31:55.024Z,173118431502412
"Player stacks: #2 ""dEdwards @ 8-rydf_6lZ"" (130.33) | #3 ""Ty @ 8bvVQ3MsC9"" (241.94) | #4 ""av @ _6mwhNBEUD"" (116.87) | #5 ""Carti @ 19NYx-RKeG"" (62.88) | #6 ""Reggie @ _AJRz_8XAw"" (62.25) | #7 ""Bowsers @ FoQSktNbW5"" (155.39) | #9 ""Zhuu @ i0PavpB081"" (246.00) | #10 ""empire @ aBq5jK_dtq"" (114.44)",2024-11-09T20:31:55.024Z,173118431502403
"-- starting hand #127 (id: yr5pbzhb2rzf)  (No Limit Texas Hold'em) (dealer: ""Reggie @ _AJRz_8XAw"") --",2024-11-09T20:31:55.024Z,173118431502402
"The player ""jlim @ _4ETjrH0Ke"" quits the game with a stack of 151.21.",2024-11-09T20:31:55.024Z,173118431502401
"The player ""jlim @ _4ETjrH0Ke"" stand up with the stack of 151.21.",2024-11-09T20:31:55.024Z,173118431502400
"-- ending hand #126 --",2024-11-09T20:31:52.104Z,173118431210402
"""Reggie @ _AJRz_8XAw"" collected 5.75 from pot",2024-11-09T20:31:52.104Z,173118431210401
"Uncalled bet of 2.00 returned to ""Reggie @ _AJRz_8XAw""",2024-11-09T20:31:52.104Z,173118431210400
"""Carti @ 19NYx-RKeG"" folds",2024-11-09T20:31:51.224Z,173118431122400
"""Zhuu @ i0PavpB081"" folds",2024-11-09T20:31:50.037Z,173118431003700
