entry,at,order,player_name,player_nickname,player_id,amount,action,phase,hand_count
-- ending hand #119 --,2025-01-06 20:58:42.748000+00:00,173619712274802,,,,119.0,end hand,Preflop,119
"-- starting hand #120 (id: qzuf6olvavvv)  (No Limit Texas Hold'em) (dealer: ""MS @ 5qVbrQw2gS"") --",2025-01-06 20:58:45.655000+00:00,173619712565500,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,120.0,new hand,Preflop,120
"Player stacks: #1 ""yk @ 5E5O7Qwd9-"" (500) | #2 ""Jan @ VC9j-XZw14"" (613) | #3 ""Tony g @ ZLzUxKGvQY"" (2936) | #4 ""Solstice @ VE6CjkevP7"" (1465) | #5 ""notj @ XeSXhCfPVo"" (1051) | #7 ""wind @ tW-v9f49vQ"" (1373) | #9 ""MS @ 5qVbrQw2gS"" (587) | #10 ""DPolkPN @ IaIW3olpE5"" (1152)",2025-01-06 20:58:45.655000+00:00,173619712565501,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,1.0,stacks,Preflop,120
"""DPolkPN @ IaIW3olpE5"" posts a small blind of 2",2025-01-06 20:58:45.655000+00:00,173619712565510,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,2.0,posts,Preflop,120
"""yk @ 5E5O7Qwd9-"" posts a big blind of 5",2025-01-06 20:58:45.655000+00:00,173619712565511,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,5.0,posts,Preflop,120
"""Jan @ VC9j-XZw14"" folds",2025-01-06 20:58:46.554000+00:00,173619712655400,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,,folds,Preflop,120
"""Tony g @ ZLzUxKGvQY"" folds",2025-01-06 20:58:57.603000+00:00,173619713760300,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,folds,Preflop,120
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 20:58:58.486000+00:00,173619713848600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,120
"""notj @ XeSXhCfPVo"" folds",2025-01-06 20:58:59.366000+00:00,173619713936600,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,folds,Preflop,120
"""wind @ tW-v9f49vQ"" folds",2025-01-06 20:59:00.265000+00:00,173619714026500,wind @ tW-v9f49vQ,wind,tW-v9f49vQ,,folds,Preflop,120
"""MS @ 5qVbrQw2gS"" raises to 15",2025-01-06 20:59:09.764000+00:00,173619714976400,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,15.0,raises,Preflop,120
"""DPolkPN @ IaIW3olpE5"" raises to 60",2025-01-06 20:59:19.837000+00:00,173619715983700,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,60.0,raises,Preflop,120
"""yk @ 5E5O7Qwd9-"" calls 60",2025-01-06 20:59:25.274000+00:00,173619716527400,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,60.0,calls,Preflop,120
"""MS @ 5qVbrQw2gS"" raises to 587 and go all in",2025-01-06 20:59:34.333000+00:00,173619717433300,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,587.0,raises,Preflop,120
"""DPolkPN @ IaIW3olpE5"" calls 587",2025-01-06 20:59:44.315000+00:00,173619718431500,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,587.0,calls,Preflop,120
"""yk @ 5E5O7Qwd9-"" folds",2025-01-06 20:59:45.272000+00:00,173619718527200,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,,folds,Preflop,120
Remaining players decide whether to run it twice.,2025-01-06 20:59:45.272000+00:00,173619718527201,,,,,,Preflop,120
"""DPolkPN @ IaIW3olpE5"" chooses to  run it twice.",2025-01-06 20:59:45.316000+00:00,173619718531600,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,,Preflop,120
"""MS @ 5qVbrQw2gS"" chooses to  run it twice.",2025-01-06 20:59:46.738000+00:00,173619718673800,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,,Preflop,120
All players in hand choose to run it twice.,2025-01-06 20:59:46.738000+00:00,173619718673801,,,,,,Preflop,120
"""DPolkPN @ IaIW3olpE5"" shows a 8♠, 8♥.",2025-01-06 20:59:47.580000+00:00,173619718758001,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,8.0,shows,Preflop,120
"""MS @ 5qVbrQw2gS"" shows a Q♦, Q♥.",2025-01-06 20:59:47.580000+00:00,173619718758000,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,shows,Preflop,120
"Flop:  [4♥, 2♣, 7♣]",2025-01-06 20:59:51.600000+00:00,173619719160000,,,,4.0,,Flop,120
"Turn: 4♥, 2♣, 7♣ [A♠]",2025-01-06 20:59:55.672000+00:00,173619719567200,,,,4.0,,Turn,120
"River: 4♥, 2♣, 7♣, A♠ [9♣]",2025-01-06 20:59:59.710000+00:00,173619719971000,,,,4.0,,River,120
"Flop (second run):  [7♥, 4♦, 2♦]",2025-01-06 21:00:03.830000+00:00,173619720383000,,,,7.0,,Flop,120
"Turn (second run): 7♥, 4♦, 2♦ [7♠]",2025-01-06 21:00:07.889000+00:00,173619720788900,,,,7.0,,Turn,120
"River (second run): 7♥, 4♦, 2♦, 7♠ [4♣]",2025-01-06 21:00:11.903000+00:00,173619721190300,,,,7.0,,River,120
"""MS @ 5qVbrQw2gS"" collected 617 from pot with Pair, Q's (combination: Q♦, Q♥, A♠, 9♣, 7♣)",2025-01-06 21:00:15.910000+00:00,173619721591000,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,617.0,collects,River,120
"""MS @ 5qVbrQw2gS"" collected 617 from pot with Two Pair, Q's & 7's on the second run  (combination: Q♦, Q♥, 7♥, 7♠, 4♦)",2025-01-06 21:00:15.910000+00:00,173619721591001,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,617.0,collects,River,120
-- ending hand #120 --,2025-01-06 21:00:15.910000+00:00,173619721591002,,,,120.0,end hand,River,120
"-- starting hand #121 (id: ozwqggc4wryh)  (No Limit Texas Hold'em) (dealer: ""DPolkPN @ IaIW3olpE5"") --",2025-01-06 21:00:20.916000+00:00,173619722091600,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,121.0,new hand,Preflop,121
"Player stacks: #1 ""yk @ 5E5O7Qwd9-"" (440) | #2 ""Jan @ VC9j-XZw14"" (613) | #3 ""Tony g @ ZLzUxKGvQY"" (2936) | #4 ""Solstice @ VE6CjkevP7"" (1465) | #5 ""notj @ XeSXhCfPVo"" (1051) | #7 ""wind @ tW-v9f49vQ"" (1373) | #9 ""MS @ 5qVbrQw2gS"" (1234) | #10 ""DPolkPN @ IaIW3olpE5"" (565)",2025-01-06 21:00:20.916000+00:00,173619722091601,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,1.0,stacks,Preflop,121
"""yk @ 5E5O7Qwd9-"" posts a small blind of 2",2025-01-06 21:00:20.916000+00:00,173619722091610,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,2.0,posts,Preflop,121
"""Jan @ VC9j-XZw14"" posts a big blind of 5",2025-01-06 21:00:20.916000+00:00,173619722091611,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,5.0,posts,Preflop,121
"""Tony g @ ZLzUxKGvQY"" raises to 17",2025-01-06 21:00:24.586000+00:00,173619722458600,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,17.0,raises,Preflop,121
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 21:00:27.641000+00:00,173619722764100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,121
"""notj @ XeSXhCfPVo"" folds",2025-01-06 21:00:28.605000+00:00,173619722860500,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,folds,Preflop,121
"""wind @ tW-v9f49vQ"" calls 17",2025-01-06 21:00:34.525000+00:00,173619723452500,wind @ tW-v9f49vQ,wind,tW-v9f49vQ,17.0,calls,Preflop,121
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 21:00:37.101000+00:00,173619723710100,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,121
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 21:00:37.991000+00:00,173619723799100,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,121
"""yk @ 5E5O7Qwd9-"" folds",2025-01-06 21:00:39.925000+00:00,173619723992500,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,,folds,Preflop,121
"""Jan @ VC9j-XZw14"" calls 17",2025-01-06 21:00:43.475000+00:00,173619724347500,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,17.0,calls,Preflop,121
"Flop:  [2♠, 4♣, 4♦]",2025-01-06 21:00:44.356000+00:00,173619724435600,,,,2.0,,Flop,121
"""Jan @ VC9j-XZw14"" checks",2025-01-06 21:00:45.230000+00:00,173619724523000,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,,checks,Flop,121
"""Tony g @ ZLzUxKGvQY"" bets 29",2025-01-06 21:00:53.458000+00:00,173619725345800,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,29.0,bets,Flop,121
"""wind @ tW-v9f49vQ"" folds",2025-01-06 21:00:55.772000+00:00,173619725577200,wind @ tW-v9f49vQ,wind,tW-v9f49vQ,,folds,Flop,121
"""Jan @ VC9j-XZw14"" folds",2025-01-06 21:01:07.259000+00:00,173619726725900,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,,folds,Flop,121
-- ending hand #121 --,2025-01-06 21:01:08.113000+00:00,173619726811302,,,,121.0,end hand,Flop,121
"""Tony g @ ZLzUxKGvQY"" collected 53 from pot",2025-01-06 21:01:08.113000+00:00,173619726811301,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,53.0,collects,Flop,121
"Uncalled bet of 29 returned to ""Tony g @ ZLzUxKGvQY""",2025-01-06 21:01:08.113000+00:00,173619726811300,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,29.0,return,Flop,121
"""notj @ XeSXhCfPVo"" shows a 4♠.",2025-01-06 21:01:10.607000+00:00,173619727060700,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,4.0,shows,Flop,121
"-- starting hand #122 (id: ochvh6mqn57t)  (No Limit Texas Hold'em) (dealer: ""yk @ 5E5O7Qwd9-"") --",2025-01-06 21:01:11.762000+00:00,173619727176200,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,122.0,new hand,Preflop,122
"Player stacks: #1 ""yk @ 5E5O7Qwd9-"" (438) | #2 ""Jan @ VC9j-XZw14"" (596) | #3 ""Tony g @ ZLzUxKGvQY"" (2972) | #4 ""Solstice @ VE6CjkevP7"" (1465) | #5 ""notj @ XeSXhCfPVo"" (1051) | #7 ""wind @ tW-v9f49vQ"" (1356) | #9 ""MS @ 5qVbrQw2gS"" (1234) | #10 ""DPolkPN @ IaIW3olpE5"" (565)",2025-01-06 21:01:11.762000+00:00,173619727176201,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,1.0,stacks,Preflop,122
"""Jan @ VC9j-XZw14"" posts a small blind of 2",2025-01-06 21:01:11.762000+00:00,173619727176210,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,2.0,posts,Preflop,122
"""Tony g @ ZLzUxKGvQY"" posts a big blind of 5",2025-01-06 21:01:11.762000+00:00,173619727176211,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,5.0,posts,Preflop,122
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 21:01:13.997000+00:00,173619727399700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,122
"""notj @ XeSXhCfPVo"" folds",2025-01-06 21:01:15.858000+00:00,173619727585800,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,folds,Preflop,122
"""wind @ tW-v9f49vQ"" folds",2025-01-06 21:01:16.709000+00:00,173619727670900,wind @ tW-v9f49vQ,wind,tW-v9f49vQ,,folds,Preflop,122
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 21:01:17.762000+00:00,173619727776200,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,122
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 21:01:27.054000+00:00,173619728705400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,122
"""yk @ 5E5O7Qwd9-"" folds",2025-01-06 21:01:27.983000+00:00,173619728798300,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,,folds,Preflop,122
"""Jan @ VC9j-XZw14"" folds",2025-01-06 21:01:28.891000+00:00,173619728889100,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,,folds,Preflop,122
"""Tony g @ ZLzUxKGvQY"" collected 4 from pot",2025-01-06 21:01:29.700000+00:00,173619728970001,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,4.0,collects,Preflop,122
-- ending hand #122 --,2025-01-06 21:01:29.700000+00:00,173619728970002,,,,122.0,end hand,Preflop,122
"Uncalled bet of 3 returned to ""Tony g @ ZLzUxKGvQY""",2025-01-06 21:01:29.700000+00:00,173619728970000,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,3.0,return,Preflop,122
"-- starting hand #123 (id: xowwrx6tn2jh)  (No Limit Texas Hold'em) (dealer: ""Jan @ VC9j-XZw14"") --",2025-01-06 21:01:32.611000+00:00,173619729261100,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,123.0,new hand,Preflop,123
"Player stacks: #1 ""yk @ 5E5O7Qwd9-"" (438) | #2 ""Jan @ VC9j-XZw14"" (594) | #3 ""Tony g @ ZLzUxKGvQY"" (2974) | #4 ""Solstice @ VE6CjkevP7"" (1465) | #5 ""notj @ XeSXhCfPVo"" (1051) | #7 ""wind @ tW-v9f49vQ"" (1356) | #9 ""MS @ 5qVbrQw2gS"" (1234) | #10 ""DPolkPN @ IaIW3olpE5"" (565)",2025-01-06 21:01:32.611000+00:00,173619729261101,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,1.0,stacks,Preflop,123
"""Tony g @ ZLzUxKGvQY"" posts a small blind of 2",2025-01-06 21:01:32.611000+00:00,173619729261110,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,2.0,posts,Preflop,123
"""Solstice @ VE6CjkevP7"" posts a big blind of 5",2025-01-06 21:01:32.611000+00:00,173619729261111,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,5.0,posts,Preflop,123
"""notj @ XeSXhCfPVo"" folds",2025-01-06 21:01:34.495000+00:00,173619729449500,notj @ XeSXhCfPVo,notj,XeSXhCfPVo,,folds,Preflop,123
"""wind @ tW-v9f49vQ"" folds",2025-01-06 21:01:35.342000+00:00,173619729534200,wind @ tW-v9f49vQ,wind,tW-v9f49vQ,,folds,Preflop,123
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 21:01:42.956000+00:00,173619730295600,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,123
"""DPolkPN @ IaIW3olpE5"" raises to 15",2025-01-06 21:01:49.575000+00:00,173619730957500,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,15.0,raises,Preflop,123
"""yk @ 5E5O7Qwd9-"" calls 15",2025-01-06 21:01:51.500000+00:00,173619731150000,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,15.0,calls,Preflop,123
"""Jan @ VC9j-XZw14"" folds",2025-01-06 21:02:02.682000+00:00,173619732268200,Jan @ VC9j-XZw14,Jan,VC9j-XZw14,,folds,Preflop,123
"""Tony g @ ZLzUxKGvQY"" calls 15",2025-01-06 21:02:04.041000+00:00,173619732404100,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,15.0,calls,Preflop,123
"""Solstice @ VE6CjkevP7"" calls 15",2025-01-06 21:02:05.481000+00:00,173619732548100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,15.0,calls,Preflop,123
"Flop:  [6♣, K♥, 8♣]",2025-01-06 21:02:06.299000+00:00,173619732629900,,,,6.0,,Flop,123
"""Tony g @ ZLzUxKGvQY"" checks",2025-01-06 21:02:08.043000+00:00,173619732804300,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,checks,Flop,123
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 21:02:08.917000+00:00,173619732891700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Flop,123
"""DPolkPN @ IaIW3olpE5"" checks",2025-01-06 21:02:18.364000+00:00,173619733836400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,checks,Flop,123
"""yk @ 5E5O7Qwd9-"" checks",2025-01-06 21:02:22.570000+00:00,173619734257000,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,,checks,Flop,123
"Turn: 6♣, K♥, 8♣ [Q♠]",2025-01-06 21:02:23.395000+00:00,173619734339500,,,,6.0,,Turn,123
"""Tony g @ ZLzUxKGvQY"" checks",2025-01-06 21:02:27.093000+00:00,173619734709300,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,checks,Turn,123
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 21:02:29.661000+00:00,173619734966100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Turn,123
"""DPolkPN @ IaIW3olpE5"" checks",2025-01-06 21:02:43.952000+00:00,173619736395200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,checks,Turn,123
"""yk @ 5E5O7Qwd9-"" bets 30",2025-01-06 21:02:49.871000+00:00,173619736987100,yk @ 5E5O7Qwd9-,yk,5E5O7Qwd9-,30.0,bets,Turn,123
"""Tony g @ ZLzUxKGvQY"" folds",2025-01-06 21:02:53.066000+00:00,173619737306600,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,folds,Turn,123
"""Solstice @ VE6CjkevP7"" calls 30",2025-01-06 21:02:58.614000+00:00,173619737861400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,30.0,calls,Turn,123
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-06 21:03:07.841000+00:00,173619738784100,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Turn,123
"River: 6♣, K♥, 8♣, Q♠ [8♥]",2025-01-06 21:03:08.665000+00:00,173619738866500,,,,6.0,,River,123
